RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,PCT GREENS IN REGULATION,GREENS HIT,# HOLES,RELATIVE/PAR,YEAR
32,31,Tommy Fleetwood,73,69.36,824,"1,188",-0.32,2018
33,34,Charles Howell III,104,69.33,"1,248","1,800",-0.26,2018
34,38,Hideki Matsuyama,75,69.29,898,"1,296",-0.3,2018
35,37,Brendan Steele,74,69.24,835,"1,206",-0.24,2018
36,28,Keegan Bradley,98,69.18,"1,158","1,674",-0.27,2018
37,39,Patton Kizzire,92,69.04,"1,106","1,602",-0.27,2018
38,40,Hudson Swafford,73,68.99,832,"1,206",-0.25,2018
39,41,Hunter Mahan,67,68.96,782,"1,134",-0.28,2018
40,42,David Hearn,66,68.89,744,"1,080",-0.26,2018
41,43,Emiliano Grillo,94,68.84,"1,140","1,656",-0.28,2018
42,44,Joel Dahmen,93,68.82,"1,053","1,530",-0.26,2018
43,47,Aaron Wise,90,68.81,"1,090","1,584",-0.29,2018
44,45,Ryan Moore,78,68.8,966,"1,404",-0.26,2018
T45,46,Russell Henley,77,68.77,916,"1,332",-0.26,2018
T45,49,Justin Thomas,91,68.77,"1,015","1,476",-0.33,2018
47,48,Chez Reavie,93,68.67,"1,063","1,548",-0.27,2018
48,50,Shane Lowry,64,68.65,692,"1,008",-0.25,2018
49,51,Stewart Cink,87,68.58,"1,074","1,566",-0.27,2018
50,52,Bronson Burgoon,69,68.44,850,"1,242",-0.28,2018
51,53,Luke List,98,68.36,"1,169","1,710",-0.27,2018
52,54,J.T. Poston,73,68.31,873,"1,278",-0.28,2018
53,55,James Hahn,85,68.29,"1,008","1,476",-0.26,2018
54,36,Brooks Koepka,64,68.28,762,"1,116",-0.31,2018
55,56,Chris Kirk,108,68.24,"1,302","1,908",-0.27,2018
56,57,Ryan Armour,109,68.22,"1,314","1,926",-0.25,2018
57,35,Bubba Watson,90,68.21,970,"1,422",-0.28,2018
58,58,Nate Lashley,51,68.2,577,846,-0.24,2018
59,59,Jonathan Byrd,70,68.19,761,"1,116",-0.25,2018
60,60,Denny McCarthy,71,68.17,773,"1,134",-0.26,2018
T61,T62,Nicholas Lindheim,77,68.04,845,"1,242",-0.26,2018
T61,T62,Adam Hadwin,92,68.04,"1,090","1,602",-0.25,2018
63,64,Byeong Hun An,86,67.99,"1,028","1,512",-0.26,2018
64,65,Nick Watney,94,67.96,"1,101","1,620",-0.28,2018
65,66,Beau Hossler,104,67.95,"1,272","1,872",-0.29,2018
66,61,Webb Simpson,95,67.93,"1,125","1,656",-0.29,2018
67,67,Adam Schenk,86,67.92,978,"1,440",-0.24,2018
68,68,Peter Uihlein,83,67.88,953,"1,404",-0.27,2018
69,69,Johnson Wagner,75,67.87,843,"1,242",-0.28,2018
70,70,Fabián Gómez,88,67.86,"1,026","1,512",-0.25,2018
71,71,Rory Sabbatini,91,67.85,"1,087","1,602",-0.26,2018
72,72,Paul Casey,74,67.84,867,"1,278",-0.27,2018
73,73,Harold Varner III,91,67.79,"1,086","1,602",-0.25,2018
74,74,Pat Perez,82,67.78,915,"1,350",-0.27,2018
75,75,Chesson Hadley,103,67.68,"1,206","1,782",-0.3,2018
76,76,Nick Taylor,94,67.65,"1,096","1,620",-0.24,2018
T77,T77,Brian Harman,94,67.59,"1,095","1,620",-0.26,2018
T77,T77,William McGirt,84,67.59,949,"1,404",-0.24,2018
79,79,Shawn Stefani,76,67.49,899,"1,332",-0.27,2018
80,81,Zach Johnson,94,67.43,"1,056","1,566",-0.29,2018
81,82,Lanto Griffin,80,67.42,898,"1,332",-0.27,2018
82,80,Tiger Woods,68,67.4,825,"1,224",-0.3,2018
T83,T83,Lucas Glover,65,67.12,737,"1,098",-0.24,2018
T83,T83,Brian Stuard,103,67.12,"1,172","1,746",-0.25,2018
85,85,Stephan Jaeger,81,67.11,906,"1,350",-0.25,2018
86,86,Branden Grace,67,67.1,773,"1,152",-0.27,2018
87,87,Tom Lovelady,87,67.08,978,"1,458",-0.29,2018
88,88,Xinjun Zhang,81,67.04,905,"1,350",-0.24,2018
89,89,Vaughn Taylor,83,67.02,953,"1,422",-0.27,2018
90,90,Ian Poulter,73,67.01,772,"1,152",-0.26,2018
91,92,Richy Werenski,98,66.97,"1,109","1,656",-0.26,2018
92,93,Daniel Berger,81,66.89,915,"1,368",-0.26,2018
93,94,Kevin Tway,110,66.88,"1,252","1,872",-0.29,2018
94,95,Matt Kuchar,88,66.81,962,"1,440",-0.27,2018
95,96,Brice Garnett,99,66.78,"1,142","1,710",-0.26,2018
96,91,Marc Leishman,93,66.67,"1,080","1,620",-0.3,2018
97,97,Steve Wheatcroft,60,66.57,695,"1,044",-0.26,2018
98,98,Charley Hoffman,87,66.53,958,"1,440",-0.27,2018
99,99,Kevin Chappell,77,66.52,886,"1,332",-0.27,2018
100,100,Austin Cook,107,66.51,"1,281","1,926",-0.27,2018
T101,T101,Abraham Ancer,98,66.49,"1,149","1,728",-0.27,2018
T101,T101,Matt Jones,70,66.49,742,"1,116",-0.27,2018
103,103,Zac Blair,64,66.48,694,"1,044",-0.27,2018
104,104,Tyrrell Hatton,58,66.46,646,972,-0.24,2018
105,105,Martin Flores,92,66.34,"1,027","1,548",-0.26,2018
106,109,Rory McIlroy,64,66.3,728,"1,098",-0.31,2018
107,106,Conrad Shindler,60,66.27,668,"1,008",-0.26,2018
108,107,Ryan Blaum,81,66.1,928,"1,404",-0.27,2018
109,108,Mackenzie Hughes,80,66.01,903,"1,368",-0.27,2018
110,110,Martin Laird,73,65.9,771,"1,170",-0.29,2018
111,111,John Huh,94,65.8,"1,066","1,620",-0.29,2018
112,112,Louis Oosthuizen,62,65.74,639,972,-0.23,2018
113,113,Brandon Harkins,101,65.67,"1,123","1,710",-0.31,2018
T114,T114,Patrick Rodgers,97,65.65,"1,099","1,674",-0.28,2018
T114,T114,Scott Brown,102,65.65,"1,158","1,764",-0.27,2018
116,116,Andrew Landry,82,65.63,945,"1,440",-0.27,2018
117,117,Scott Stallings,96,65.62,"1,063","1,620",-0.26,2018
118,118,Ryan Palmer,69,65.61,744,"1,134",-0.3,2018
119,121,Xander Schauffele,96,65.59,"1,098","1,674",-0.29,2018
120,119,Chad Campbell,87,65.54,932,"1,422",-0.21,2018
121,120,Cameron Tringale,67,65.52,743,"1,134",-0.23,2018
T122,T122,Kevin Kisner,89,65.38,918,"1,404",-0.28,2018
T122,T122,Trey Mullinax,75,65.38,812,"1,242",-0.29,2018
T124,T124,Jason Day,75,65.28,799,"1,224",-0.33,2018
T124,T124,Robert Garrigus,80,65.28,893,"1,368",-0.26,2018
126,T126,J.B. Holmes,77,65.26,881,"1,350",-0.28,2018
127,129,Tyrone Van Aswegen,101,65.23,"1,092","1,674",-0.26,2018
T128,T130,Seamus Power,86,65.17,915,"1,404",-0.27,2018
T128,T130,Jhonattan Vegas,92,65.17,"1,044","1,602",-0.25,2018
130,132,Troy Merritt,89,65.16,997,"1,530",-0.29,2018
131,133,Danny Lee,88,65.05,"1,007","1,548",-0.29,2018
132,134,Brandt Snedeker,84,65.04,960,"1,476",-0.29,2018
133,135,Sam Saunders,80,65.02,866,"1,332",-0.3,2018
134,136,Ben Silverman,90,64.95,982,"1,512",-0.27,2018
135,137,Robert Streb,78,64.94,865,"1,332",-0.24,2018
136,138,Alex Noren,67,64.91,701,"1,080",-0.28,2018
T137,T126,Phil Mickelson,90,64.88,"1,016","1,566",-0.34,2018
T137,139,Ben Crane,65,64.88,689,"1,062",-0.26,2018
139,140,Ethan Tracy,72,64.87,794,"1,224",-0.26,2018
140,141,Bill Haas,76,64.79,863,"1,332",-0.23,2018
141,142,Anirban Lahiri,82,64.7,955,"1,476",-0.27,2018
142,128,Kevin Na,91,64.66,"1,001","1,548",-0.31,2018
143,143,Jamie Lovemark,92,64.65,"1,024","1,584",-0.29,2018
144,144,Matt Every,79,64.59,872,"1,350",-0.26,2018
145,145,Brian Gay,103,64.52,"1,173","1,818",-0.3,2018
146,146,Graeme McDowell,67,64.5,685,"1,062",-0.24,2018
147,148,Bud Cauley,55,64.26,613,954,-0.26,2018
148,149,Jason Dufner,71,64.24,740,"1,152",-0.24,2018
149,150,Rob Oppenheim,74,64.05,784,"1,224",-0.26,2018
150,151,Ben Martin,64,63.98,737,"1,152",-0.28,2018
151,152,Sean O'Hair,67,63.84,724,"1,134",-0.27,2018
152,153,Kelly Kraft,94,63.83,"1,057","1,656",-0.25,2018
153,154,Si Woo Kim,108,63.78,"1,194","1,872",-0.27,2018
154,155,Alex Cejka,77,63.77,792,"1,242",-0.27,2018
155,156,Ricky Barnes,65,63.75,677,"1,062",-0.32,2018
156,157,Roberto Díaz,72,63.73,780,"1,224",-0.23,2018
157,158,Zecheng Dou,53,63.72,562,882,-0.21,2018
158,159,Tom Hoge,101,63.62,"1,065","1,674",-0.28,2018
159,160,Talor Gooch,78,63.58,824,"1,296",-0.26,2018
160,147,Patrick Reed,94,63.57,984,"1,548",-0.3,2018
161,161,Whee Kim,93,63.55,"1,018","1,602",-0.29,2018
162,162,Matt Atkins,56,63.46,594,936,-0.26,2018
163,163,Aaron Baddeley,84,63.39,890,"1,404",-0.26,2018
164,164,Harris English,84,63.32,889,"1,404",-0.29,2018
165,165,Sung Kang,89,63.2,967,"1,530",-0.28,2018
166,166,Jim Furyk,50,63.19,546,864,-0.23,2018
167,167,Cameron Smith,85,63.18,887,"1,404",-0.3,2018
T168,T168,"Ted Potter, Jr.",87,63.03,987,"1,566",-0.27,2018
T168,T168,David Lingmerth,82,63.03,885,"1,404",-0.3,2018
170,170,Billy Hurley III,70,63.02,726,"1,152",-0.25,2018
171,171,Peter Malnati,87,62.99,941,"1,494",-0.3,2018
172,172,Chris Stroud,81,62.94,827,"1,314",-0.27,2018
173,173,Ollie Schniederjans,91,62.77,983,"1,566",-0.31,2018
174,174,Rod Pampling,62,62.64,654,"1,044",-0.23,2018
175,175,Grayson Murray,72,62.5,810,"1,296",-0.3,2018
176,176,Cody Gribble,71,62.48,731,"1,170",-0.28,2018
177,177,Kyle Thompson,50,62.44,517,828,-0.22,2018
178,178,Kiradech Aphibarnrat,51,62.2,515,828,-0.27,2018
179,179,Jonas Blixt,67,62.02,681,"1,098",-0.24,2018
180,180,Jimmy Walker,81,61.9,858,"1,386",-0.29,2018
181,181,Andrew Yun,51,61.85,501,810,-0.22,2018
182,182,Retief Goosen,60,61.75,578,936,-0.25,2018
183,183,Wesley Bryan,69,61.28,739,"1,206",-0.27,2018
184,184,Charl Schwartzel,65,61.11,638,"1,044",-0.25,2018
185,185,Dominic Bozzelli,65,60.94,713,"1,170",-0.28,2018
186,186,Michael Kim,74,60.63,764,"1,260",-0.28,2018
187,187,Jonathan Randolph,71,60.43,707,"1,170",-0.24,2018
188,188,Martin Piller,79,60.39,837,"1,386",-0.27,2018
189,189,Derek Fathauer,84,60.35,869,"1,440",-0.29,2018
190,190,Satoshi Kodaira,51,60.3,521,864,-0.22,2018
191,191,D.A. Points,63,60.2,661,"1,098",-0.26,2018
192,192,Greg Chalmers,56,56.94,533,936,-0.27,2018
193,193,Daniel Summerhays,51,56.79,460,810,-0.28,2018
1,2,Martin Flores,88,70.64,"1,030","1,458",-0.25,2017
2,1,Kyle Stanley,104,70.39,"1,267","1,800",-0.26,2017
3,T4,Paul Casey,94,70.06,"1,135","1,620",-0.27,2017
4,3,Jordan Spieth,85,70.01,983,"1,404",-0.34,2017
5,T4,Ryan Armour,63,69.96,743,"1,062",-0.23,2017
6,6,Lucas Glover,93,69.94,"1,133","1,620",-0.27,2017
7,7,Cameron Percy,71,69.91,818,"1,170",-0.23,2017
8,15,Sergio Garcia,65,69.62,777,"1,116",-0.26,2017
T9,9,Robert Garrigus,78,69.52,901,"1,296",-0.28,2017
T9,11,Dustin Johnson,77,69.52,876,"1,260",-0.3,2017
11,8,Gary Woodland,94,69.48,"1,113","1,602",-0.25,2017
12,10,J.J. Henry,92,69.44,"1,075","1,548",-0.21,2017
13,17,Patrick Cantlay,52,69.21,598,864,-0.29,2017
14,13,Luke List,102,69.1,"1,219","1,764",-0.29,2017
15,14,Chad Campbell,97,69.07,"1,206","1,746",-0.24,2017
16,12,Hideki Matsuyama,83,69.01,944,"1,368",-0.32,2017
17,16,Tony Finau,106,68.96,"1,291","1,872",-0.3,2017
18,18,Stewart Cink,93,68.76,"1,151","1,674",-0.28,2017
19,19,Boo Weekley,75,68.65,902,"1,314",-0.22,2017
20,20,Keegan Bradley,104,68.63,"1,260","1,836",-0.27,2017
21,24,Jon Rahm,90,68.61,"1,025","1,494",-0.29,2017
22,21,Graham DeLaet,82,68.57,938,"1,368",-0.27,2017
23,22,Hudson Swafford,94,68.21,"1,105","1,620",-0.27,2017
24,23,Jim Herman,77,68.07,919,"1,350",-0.25,2017
25,25,Justin Rose,66,68.06,784,"1,152",-0.29,2017
26,29,Xander Schauffele,96,68,"1,126","1,656",-0.29,2017
27,26,Bill Haas,92,67.91,"1,039","1,530",-0.24,2017
T28,T27,Scott Stallings,81,67.89,941,"1,386",-0.25,2017
T28,T27,Billy Horschel,88,67.89,"1,051","1,548",-0.23,2017
30,30,Russell Henley,99,67.81,"1,184","1,746",-0.28,2017
31,31,Andres Gonzales,73,67.71,841,"1,242",-0.26,2017
32,32,Harold Varner III,101,67.68,"1,206","1,782",-0.25,2017
33,34,Blayne Barber,77,67.61,864,"1,278",-0.27,2017
34,35,Shane Lowry,52,67.57,596,882,-0.27,2017
35,36,Shawn Stefani,72,67.48,826,"1,224",-0.24,2017
36,38,Richy Werenski,81,67.42,898,"1,332",-0.25,2017
37,39,Ryan Brehm,83,67.39,934,"1,386",-0.25,2017
38,40,Bud Cauley,92,67.36,"1,067","1,584",-0.27,2017
39,41,Rory Sabbatini,71,67.35,788,"1,170",-0.28,2017
40,T42,Chez Reavie,98,67.31,"1,151","1,710",-0.27,2017
41,44,Francesco Molinari,75,67.28,872,"1,296",-0.27,2017
42,45,Brendan Steele,89,67.26,"1,017","1,512",-0.28,2017
43,46,C.T. Pan,88,67.25,"1,041","1,548",-0.22,2017
44,T42,Jason Dufner,89,67.21,992,"1,476",-0.27,2017
45,47,William McGirt,89,67.2,"1,004","1,494",-0.23,2017
46,55,Justin Thomas,86,67.16,955,"1,422",-0.36,2017
47,48,J.J. Spaun,92,67.12,"1,039","1,548",-0.26,2017
48,49,Brandt Snedeker,53,67.11,604,900,-0.28,2017
49,50,Adam Scott,58,67.05,700,"1,044",-0.27,2017
50,37,Marc Leishman,94,67.04,"1,086","1,620",-0.29,2017
51,33,Rickie Fowler,78,67.03,917,"1,368",-0.32,2017
T52,T51,Charles Howell III,86,67.01,989,"1,476",-0.27,2017
T52,T51,Trey Mullinax,88,67.01,989,"1,476",-0.28,2017
54,T53,Emiliano Grillo,90,66.99,"1,049","1,566",-0.26,2017
55,56,Johnson Wagner,71,66.93,759,"1,134",-0.24,2017
56,57,Rick Lamb,54,66.89,602,900,-0.26,2017
57,59,D.A. Points,68,66.83,818,"1,224",-0.24,2017
58,60,Jason Kokrak,95,66.78,"1,142","1,710",-0.26,2017
T59,T61,Julián Etulain,68,66.75,757,"1,134",-0.24,2017
T59,T61,Scott Piercy,70,66.75,805,"1,206",-0.28,2017
61,63,Brett Stegmaier,78,66.74,913,"1,368",-0.24,2017
T62,64,Chris Kirk,89,66.73,997,"1,494",-0.28,2017
T62,T65,Matt Kuchar,95,66.73,"1,105","1,656",-0.26,2017
T64,T65,Vaughn Taylor,90,66.67,"1,008","1,512",-0.27,2017
T64,T65,Kevin Streelman,90,66.67,"1,056","1,584",-0.25,2017
T64,T65,Daniel Berger,91,66.67,"1,032","1,548",-0.29,2017
67,T53,Charley Hoffman,112,66.62,"1,295","1,944",-0.3,2017
68,70,Ben Martin,86,66.6,947,"1,422",-0.25,2017
69,71,Russell Knox,75,66.59,839,"1,260",-0.25,2017
70,72,Ryan Palmer,61,66.46,634,954,-0.21,2017
71,73,Alex Cejka,85,66.45,921,"1,386",-0.22,2017
72,T74,Nick Watney,75,66.43,825,"1,242",-0.24,2017
T73,T76,Branden Grace,70,66.4,753,"1,134",-0.23,2017
T73,T76,Sean O'Hair,84,66.4,"1,004","1,512",-0.26,2017
T75,78,Tyrone Van Aswegen,105,66.38,"1,159","1,746",-0.24,2017
T75,T74,Kevin Kisner,105,66.38,"1,171","1,764",-0.25,2017
77,80,Chris Stroud,67,66.2,703,"1,062",-0.26,2017
78,58,Pat Perez,93,66.17,"1,072","1,620",-0.29,2017
79,81,Nick Taylor,97,66.14,"1,131","1,710",-0.24,2017
80,82,Jim Furyk,54,66.12,607,918,-0.23,2017
81,83,Danny Lee,93,66.1,"1,059","1,602",-0.28,2017
T82,T84,James Hahn,96,66.09,"1,142","1,728",-0.25,2017
T82,T84,Jamie Lovemark,98,66.09,"1,142","1,728",-0.28,2017
84,86,Sung Kang,104,66.07,"1,213","1,836",-0.28,2017
85,87,Tom Hoge,54,66.06,547,828,-0.28,2017
86,88,Ollie Schniederjans,92,66.03,"1,034","1,566",-0.28,2017
87,89,Kyle Reifers,96,65.97,"1,045","1,584",-0.22,2017
88,90,Jhonattan Vegas,95,65.93,"1,068","1,620",-0.26,2017
89,91,Tag Ridings,67,65.91,700,"1,062",-0.29,2017
90,92,Martin Laird,83,65.86,984,"1,494",-0.27,2017
91,93,Patrick Rodgers,76,65.84,877,"1,332",-0.22,2017
92,94,John Huh,92,65.78,"1,042","1,584",-0.24,2017
T93,T95,Michael Kim,94,65.68,"1,064","1,620",-0.27,2017
T93,T95,Ben Crane,86,65.68,934,"1,422",-0.24,2017
95,97,Nicholas Lindheim,58,65.67,662,"1,008",-0.25,2017
T96,T98,Rory McIlroy,51,65.63,567,864,-0.28,2017
T96,T98,Seamus Power,86,65.63,945,"1,440",-0.28,2017
98,101,Mark Anderson,54,65.6,614,936,-0.24,2017
99,102,Seung-Yul Noh,91,65.58,"1,027","1,566",-0.27,2017
100,103,Spencer Levin,89,65.56,"1,003","1,530",-0.22,2017
101,104,J.T. Poston,95,65.52,"1,026","1,566",-0.3,2017
T102,T105,Geoff Ogilvy,80,65.51,849,"1,296",-0.23,2017
T102,T105,Kevin Na,86,65.51,967,"1,476",-0.28,2017
104,110,Webb Simpson,102,65.49,"1,167","1,782",-0.27,2017
105,107,Bryson DeChambeau,91,65.48,"1,049","1,602",-0.26,2017
106,109,Mark Hubbard,81,65.39,871,"1,332",-0.23,2017
107,111,Ryan Blaum,100,65.28,"1,128","1,728",-0.27,2017
108,112,Smylie Kaufman,76,65.26,834,"1,278",-0.28,2017
109,T98,Kevin Chappell,95,65.25,"1,057","1,620",-0.28,2017
110,113,Sam Saunders,76,65.24,822,"1,260",-0.28,2017
111,114,Louis Oosthuizen,69,65.23,728,"1,116",-0.25,2017
112,115,Robert Streb,98,65.19,"1,103","1,692",-0.26,2017
113,116,Steven Alker,69,65.17,739,"1,134",-0.24,2017
114,108,Adam Hadwin,98,65.08,"1,148","1,764",-0.28,2017
115,117,Ryan Moore,82,65.05,925,"1,422",-0.28,2017
116,118,Miguel Angel Carballo,63,64.91,666,"1,026",-0.25,2017
117,119,Troy Merritt,82,64.84,887,"1,368",-0.26,2017
118,120,Brett Drewitt,57,64.78,618,954,-0.22,2017
119,121,Mackenzie Hughes,106,64.74,"1,212","1,872",-0.26,2017
T120,T122,Kevin Tway,96,64.71,"1,025","1,584",-0.28,2017
T120,T122,David Hearn,93,64.71,990,"1,530",-0.24,2017
122,124,Zac Blair,105,64.7,"1,153","1,782",-0.24,2017
123,125,Fabián Gómez,61,64.69,687,"1,062",-0.25,2017
124,126,Hunter Mahan,73,64.55,825,"1,278",-0.23,2017
125,127,Brandon Hagy,85,64.5,894,"1,386",-0.28,2017
126,129,Ian Poulter,72,64.46,789,"1,224",-0.25,2017
127,130,Cameron Tringale,89,64.39,962,"1,494",-0.26,2017
128,131,Scott Brown,95,64.35,"1,054","1,638",-0.27,2017
T129,T132,Brad Fritsch,56,64.21,601,936,-0.23,2017
T129,T132,Zach Johnson,81,64.21,890,"1,386",-0.27,2017
131,134,Byeong Hun An,77,64.04,830,"1,296",-0.25,2017
132,135,Rod Pampling,71,64.01,818,"1,278",-0.21,2017
133,136,Tim Wilkinson,64,63.98,668,"1,044",-0.27,2017
134,137,Harris English,84,63.96,875,"1,368",-0.26,2017
135,138,Grayson Murray,94,63.95,"1,036","1,620",-0.3,2017
136,139,Retief Goosen,52,63.89,529,828,-0.25,2017
137,128,Brian Harman,104,63.78,"1,148","1,800",-0.29,2017
138,140,Roberto Castro,70,63.73,780,"1,224",-0.2,2017
139,141,Jason Day,71,63.72,757,"1,188",-0.34,2017
T140,T142,Michael Thompson,60,63.69,642,"1,008",-0.24,2017
T140,T142,Ken Duke,77,63.69,814,"1,278",-0.24,2017
142,145,Billy Hurley III,80,63.61,916,"1,440",-0.26,2017
T143,T146,Jimmy Walker,68,63.57,698,"1,098",-0.27,2017
T143,T146,Morgan Hoffmann,92,63.57,"1,007","1,584",-0.27,2017
T145,T148,Ricky Barnes,100,63.53,"1,052","1,656",-0.27,2017
T145,T148,Brian Gay,82,63.53,892,"1,404",-0.27,2017
147,150,Patton Kizzire,84,63.52,869,"1,368",-0.27,2017
148,153,Brooks Koepka,88,63.47,914,"1,440",-0.35,2017
149,151,Anirban Lahiri,72,63.43,822,"1,296",-0.32,2017
150,152,Daniel Summerhays,100,63.42,"1,073","1,692",-0.27,2017
151,154,Brian Stuard,93,63.35,992,"1,566",-0.25,2017
T152,T156,Ryo Ishikawa,56,63.29,638,"1,008",-0.26,2017
T152,T156,Brian Campbell,55,63.29,581,918,-0.28,2017
T154,T158,Sebastián Muñoz,51,63.15,557,882,-0.27,2017
T154,T158,Kelly Kraft,75,63.15,807,"1,278",-0.25,2017
T154,T158,Jason Bohn,75,63.15,807,"1,278",-0.21,2017
157,161,Cameron Smith,86,63.14,932,"1,476",-0.31,2017
158,162,David Lingmerth,79,63.11,852,"1,350",-0.28,2017
159,163,Matt Jones,64,63.1,636,"1,008",-0.26,2017
160,164,K.J. Choi,72,63.05,749,"1,188",-0.25,2017
T161,T165,Bubba Watson,71,62.87,713,"1,134",-0.27,2017
T161,T165,Jonathan Randolph,68,62.87,713,"1,134",-0.25,2017
163,167,Phil Mickelson,85,62.85,905,"1,440",-0.32,2017
164,168,Derek Fathauer,81,62.81,848,"1,350",-0.29,2017
165,169,Cody Gribble,79,62.7,869,"1,386",-0.29,2017
166,170,Rafa Cabrera Bello,63,62.69,677,"1,080",-0.26,2017
167,171,Graeme McDowell,56,62.6,631,"1,008",-0.28,2017
168,172,Whee Kim,74,62.58,811,"1,296",-0.27,2017
T169,T173,Aaron Baddeley,61,62.57,642,"1,026",-0.28,2017
T169,T173,J.B. Holmes,83,62.57,856,"1,368",-0.3,2017
171,175,Peter Malnati,91,62.48,956,"1,530",-0.27,2017
172,177,Gonzalo Fernandez-Castaño,63,62.2,627,"1,008",-0.26,2017
173,176,Patrick Reed,107,62.17,"1,119","1,800",-0.29,2017
174,178,Søren Kjeldsen,58,62.02,547,882,-0.26,2017
175,179,Dominic Bozzelli,69,61.97,725,"1,170",-0.25,2017
176,180,Luke Donald,50,61.92,535,864,-0.27,2017
177,181,Camilo Villegas,76,61.88,802,"1,296",-0.3,2017
178,182,Bryce Molder,74,61.79,823,"1,332",-0.24,2017
179,183,Charl Schwartzel,63,61.76,667,"1,080",-0.29,2017
180,184,Jonas Blixt,74,61.51,775,"1,260",-0.29,2017
181,185,Steve Wheatcroft,51,60.99,516,846,-0.24,2017
182,186,Chad Collins,66,60.93,680,"1,116",-0.25,2017
183,187,Wesley Bryan,95,60.5,991,"1,638",-0.28,2017
184,188,Matt Every,76,60.16,758,"1,260",-0.3,2017
185,189,Greg Chalmers,75,59.86,765,"1,278",-0.26,2017
186,190,Andrew Loupe,55,59.83,560,936,-0.26,2017
187,191,Si Woo Kim,80,59.63,805,"1,350",-0.24,2017
188,192,Carl Pettersson,63,57.91,615,"1,062",-0.28,2017
189,193,Ernie Els,52,56.84,532,936,-0.26,2017
190,194,Steven Bowditch,59,53.54,530,990,-0.18,2017
1,1,Lucas Glover,75,71.63,967,"1,350",-0.27,2016
2,2,Paul Casey,77,70.8,943,"1,332",-0.25,2016
3,3,Adam Scott,79,70.76,968,"1,368",-0.29,2016
4,4,Stewart Cink,61,70.4,773,"1,098",-0.25,2016
5,8,Thomas Aiken,70,70.2,834,"1,188",-0.21,2016
T6,5,Jason Dufner,105,70.15,"1,288","1,836",-0.25,2016
T6,9,Sergio Garcia,54,70.15,644,918,-0.26,2016
8,11,Greg Owen,85,69.75,"1,017","1,458",-0.23,2016
9,6,Russell Knox,92,69.73,"1,117","1,602",-0.24,2016
10,10,Jhonattan Vegas,97,69.71,"1,167","1,674",-0.26,2016
11,20,Rory McIlroy,69,69.62,777,"1,116",-0.32,2016
12,13,Keegan Bradley,82,69.58,"1,027","1,476",-0.24,2016
13,14,Johnson Wagner,86,69.38,"1,074","1,548",-0.25,2016
14,15,Robert Garrigus,69,69.32,811,"1,170",-0.29,2016
15,16,Rickie Fowler,80,69.26,960,"1,386",-0.28,2016
16,17,Patrick Rodgers,89,69.22,"1,059","1,530",-0.26,2016
17,18,Kevin Streelman,82,69.17,"1,021","1,476",-0.25,2016
18,19,Bubba Watson,72,69.16,859,"1,242",-0.28,2016
19,12,Roberto Castro,97,69.13,"1,207","1,746",-0.27,2016
20,21,Scott Pinckney,87,69.02,"1,056","1,530",-0.25,2016
21,23,John Senden,88,68.86,"1,066","1,548",-0.25,2016
22,24,Hudson Swafford,104,68.8,"1,288","1,872",-0.28,2016
23,22,Gary Woodland,95,68.74,"1,126","1,638",-0.27,2016
24,25,Charl Schwartzel,73,68.73,866,"1,260",-0.26,2016
25,26,Brendan Steele,88,68.72,"1,039","1,512",-0.26,2016
26,28,Jason Kokrak,89,68.66,"1,100","1,602",-0.26,2016
27,27,Emiliano Grillo,93,68.52,"1,110","1,620",-0.26,2016
28,30,Graham DeLaet,70,68.35,812,"1,188",-0.28,2016
T29,T31,Russell Henley,76,68.27,934,"1,368",-0.25,2016
T29,T31,Jim Furyk,52,68.27,639,936,-0.22,2016
31,33,David Hearn,95,68.25,"1,167","1,710",-0.26,2016
32,34,Henrik Norlander,71,68.24,823,"1,206",-0.25,2016
T33,T35,Chad Campbell,90,68.15,"1,104","1,620",-0.25,2016
T33,T35,Louis Oosthuizen,63,68.15,687,"1,008",-0.25,2016
T35,37,Rhein Gibson,58,68.11,662,972,-0.22,2016
T35,29,Hideki Matsuyama,76,68.11,895,"1,314",-0.3,2016
37,38,Chez Reavie,90,68.09,"1,054","1,548",-0.26,2016
38,39,Charles Howell III,91,68.01,"1,114","1,638",-0.29,2016
39,40,Alex Cejka,71,67.99,820,"1,206",-0.28,2016
40,42,Justin Rose,65,67.92,758,"1,116",-0.27,2016
41,43,Boo Weekley,83,67.87,"1,014","1,494",-0.26,2016
42,44,Ryan Palmer,86,67.83,"1,050","1,548",-0.29,2016
T43,47,Matt Kuchar,100,67.82,"1,172","1,728",-0.28,2016
T43,45,Dustin Johnson,87,67.82,"1,001","1,476",-0.36,2016
45,46,Billy Horschel,73,67.7,853,"1,260",-0.27,2016
46,49,Daniel Berger,92,67.67,"1,084","1,602",-0.28,2016
47,48,Martin Laird,82,67.66,950,"1,404",-0.27,2016
48,50,Kyle Reifers,115,67.62,"1,351","1,998",-0.27,2016
49,51,J.J. Henry,68,67.51,802,"1,188",-0.18,2016
50,52,Kelly Kraft,63,67.42,716,"1,062",-0.27,2016
51,41,William McGirt,98,67.35,"1,188","1,764",-0.26,2016
52,54,Scott Piercy,87,67.33,"1,018","1,512",-0.26,2016
53,55,Jason Day,76,67.23,835,"1,242",-0.34,2016
